,hidro_level_m1,precip_acumu_sm,hidro_level_sm
2024-03-29 21:00:00,1.28,0.0,5.86
2024-03-30 00:00:00,0.77,0.0,5.7
2024-03-30 03:00:00,2.12,0.0,5.64
2024-03-30 06:00:00,2.72,0.16,5.73
2024-03-30 09:00:00,1.51,0.21,5.82
2024-03-30 12:00:00,0.98,0.76,5.91
2024-03-30 15:00:00,2.2,0.0,5.97
2024-03-30 18:00:00,2.8,0.0,5.91
2024-03-30 21:00:00,1.59,0.0,5.88
2024-03-31 00:00:00,0.79,0.0,5.87
2024-03-31 03:00:00,1.82,0.0,5.81
2024-03-31 06:00:00,2.66,0.0,5.98
2024-03-31 09:00:00,1.8,2.45,6.15
2024-03-31 12:00:00,1.0,5.53,6.36
2024-03-31 15:00:00,1.8,0.05,6.54
2024-03-31 18:00:00,2.68,0.0,6.67
2024-03-31 21:00:00,1.87,0.0,6.71
2024-04-01 00:00:00,0.86,0.0,6.54
2024-04-01 03:00:00,1.44,0.0,6.4
2024-04-01 06:00:00,2.44,0.0,6.73
2024-04-01 09:00:00,2.06,0.13,7.13
2024-04-01 12:00:00,1.17,0.45,7.54
2024-04-01 15:00:00,1.52,0.0,7.58
2024-04-01 18:00:00,2.42,0.0,7.36
2024-04-01 21:00:00,2.15,0.0,7.1
2024-04-02 00:00:00,1.13,0.0,6.82
2024-04-02 03:00:00,1.16,0.0,6.63
2024-04-02 06:00:00,2.14,0.0,7.09
2024-04-02 09:00:00,2.25,0.0,7.6
2024-04-02 12:00:00,1.42,2.07,7.88
2024-04-02 15:00:00,1.28,0.2,8.42
2024-04-02 18:00:00,2.13,0.29,8.68
2024-04-02 21:00:00,2.36,0.01,8.54
2024-04-03 00:00:00,1.51,0.0,8.18
2024-04-03 03:00:00,1.06,0.66,7.94
2024-04-03 06:00:00,1.81,0.0,7.89
2024-04-03 09:00:00,2.38,0.0,8.0
2024-04-03 12:00:00,1.83,0.0,7.92
2024-04-03 15:00:00,1.24,0.0,7.69
2024-04-03 18:00:00,1.74,0.0,7.42
2024-04-03 21:00:00,2.4,0.0,7.21
2024-04-04 00:00:00,1.94,0.48,7.05
2024-04-04 03:00:00,1.09,0.08,6.93
2024-04-04 06:00:00,1.39,0.0,6.86
2024-04-04 09:00:00,2.36,0.28,6.84
2024-04-04 12:00:00,2.28,0.0,6.82
2024-04-04 15:00:00,1.34,0.0,6.71
2024-04-04 18:00:00,1.32,0.0,6.59
2024-04-04 21:00:00,2.25,2.21,6.53
2024-04-05 00:00:00,2.37,0.0,6.64
2024-04-05 03:00:00,1.31,0.22,6.81
2024-04-05 06:00:00,1.01,0.02,6.79
2024-04-05 09:00:00,2.09,0.0,6.68
2024-04-05 12:00:00,2.65,0.48,6.57
2024-04-05 15:00:00,1.65,0.0,6.48
2024-04-05 18:00:00,0.96,2.16,6.39
2024-04-05 21:00:00,1.88,13.13,6.36
2024-04-06 00:00:00,2.7,8.64,6.66
2024-04-06 03:00:00,1.76,0.0,7.04
2024-04-06 06:00:00,0.76,0.0,7.27
2024-04-06 09:00:00,1.7,0.05,7.26
2024-04-06 12:00:00,2.96,0.17,7.1
2024-04-06 15:00:00,2.2,0.57,6.89
2024-04-06 18:00:00,0.8,0.0,6.74
2024-04-06 21:00:00,1.38,0.0,6.65
2024-04-07 00:00:00,2.82,0.0,6.55
2024-04-07 03:00:00,2.32,0.0,6.43
2024-04-07 06:00:00,0.73,0.0,6.28
2024-04-07 09:00:00,1.2,0.71,6.16
2024-04-07 12:00:00,3.02,6.11,6.12
2024-04-07 15:00:00,2.84,0.0,6.45
2024-04-07 18:00:00,0.94,0.0,6.98
2024-04-07 21:00:00,0.91,0.0,6.96
2024-04-08 00:00:00,2.75,0.0,6.7
2024-04-08 03:00:00,2.93,0.0,6.42
2024-04-08 06:00:00,0.99,0.0,6.24
2024-04-08 09:00:00,0.75,0.13,6.13
2024-04-08 12:00:00,2.78,0.92,6.08
2024-04-08 15:00:00,3.34,6.57,6.09
2024-04-08 18:00:00,1.29,0.15,6.03
2024-04-08 21:00:00,0.42,0.0,5.97
2024-04-09 00:00:00,2.26,0.0,6.04
2024-04-09 03:00:00,3.24,0.0,6.21
2024-04-09 06:00:00,1.44,0.0,6.22
2024-04-09 09:00:00,0.39,0.29,6.12
2024-04-09 12:00:00,2.19,0.6,5.99
2024-04-09 15:00:00,3.58,0.73,5.89
2024-04-09 18:00:00,1.81,0.0,5.78
2024-04-09 21:00:00,0.18,0.0,5.9
2024-04-10 00:00:00,1.63,0.0,6.11
2024-04-10 03:00:00,3.33,0.0,6.03
2024-04-10 06:00:00,2.03,0.0,6.2
2024-04-10 09:00:00,0.38,0.0,6.52
2024-04-10 12:00:00,1.56,0.61,6.57
2024-04-10 15:00:00,3.48,0.0,6.44
2024-04-10 18:00:00,2.38,0.0,6.25
2024-04-10 21:00:00,0.3,0.0,6.08
2024-04-11 00:00:00,1.03,0.0,5.94
2024-04-11 03:00:00,3.04,0.13,5.88
2024-04-11 06:00:00,2.57,0.0,6.26
2024-04-11 09:00:00,0.66,0.0,6.65
2024-04-11 12:00:00,1.11,0.08,6.81
2024-04-11 15:00:00,3.11,0.0,6.68
2024-04-11 18:00:00,2.87,0.0,6.44
2024-04-11 21:00:00,0.75,0.0,6.24
2024-04-12 00:00:00,0.68,0.0,6.12
2024-04-12 03:00:00,2.66,0.0,6.08
2024-04-12 06:00:00,3.0,0.0,6.17
2024-04-12 09:00:00,1.2,0.14,6.11
2024-04-12 12:00:00,0.84,0.36,5.99
2024-04-12 15:00:00,2.6,0.0,5.86
2024-04-12 18:00:00,3.12,0.0,5.78
2024-04-12 21:00:00,1.28,0.0,5.78
2024-04-13 00:00:00,0.54,0.0,6.38
2024-04-13 03:00:00,2.11,0.0,6.71
2024-04-13 06:00:00,3.04,0.0,6.73
2024-04-13 09:00:00,1.73,0.0,6.63
2024-04-13 12:00:00,0.81,0.2,6.58
2024-04-13 15:00:00,2.0,0.64,6.51
2024-04-13 18:00:00,2.96,0.0,6.3
2024-04-13 21:00:00,1.77,0.74,6.22
2024-04-14 00:00:00,0.66,2.92,6.48
2024-04-14 03:00:00,1.61,42.42,6.84
2024-04-14 06:00:00,2.81,6.69,7.5
2024-04-14 09:00:00,2.18,0.53,7.96
2024-04-14 12:00:00,1.04,0.41,7.97
2024-04-14 15:00:00,1.61,0.52,7.82
2024-04-14 18:00:00,2.71,0.34,7.52
2024-04-14 21:00:00,2.2,0.0,7.26
2024-04-15 00:00:00,0.99,0.37,7.21
2024-04-15 03:00:00,1.3,1.29,7.47
2024-04-15 06:00:00,2.44,0.62,7.8
2024-04-15 09:00:00,2.39,0.95,7.88
2024-04-15 12:00:00,1.38,0.19,7.78
2024-04-15 15:00:00,1.37,0.33,7.64
2024-04-15 18:00:00,2.31,0.0,7.52
2024-04-15 21:00:00,2.37,0.0,7.4
2024-04-16 00:00:00,1.36,0.0,7.44
2024-04-16 03:00:00,1.11,0.0,7.56
2024-04-16 06:00:00,2.01,0.0,7.51
2024-04-16 09:00:00,2.46,0.06,7.35
2024-04-16 12:00:00,1.74,0.73,7.2
2024-04-16 15:00:00,1.26,0.6,7.1
2024-04-16 18:00:00,1.86,0.0,6.96
2024-04-16 21:00:00,2.35,0.0,6.79
2024-04-17 00:00:00,,,
2024-04-17 03:00:00,,,
2024-04-17 06:00:00,,,
2024-04-17 09:00:00,,,
2024-04-17 12:00:00,,,
2024-04-17 15:00:00,,,
2024-04-17 18:00:00,,,
2024-04-17 21:00:00,,,
2024-04-18 00:00:00,,,
2024-04-18 03:00:00,,,
2024-04-18 06:00:00,,,
2024-04-18 09:00:00,,,
2024-04-18 12:00:00,,,
2024-04-18 15:00:00,,,
2024-04-18 18:00:00,,,
2024-04-18 21:00:00,,,
2024-04-19 00:00:00,,,
2024-04-19 03:00:00,,,
2024-04-19 06:00:00,,,
2024-04-19 09:00:00,,,
2024-04-19 12:00:00,,,
2024-04-19 15:00:00,,,
2024-04-19 18:00:00,,,
2024-04-19 21:00:00,,,
2024-04-20 00:00:00,,,
2024-04-20 03:00:00,,,
2024-04-20 06:00:00,,,
2024-04-20 09:00:00,,,
2024-04-20 12:00:00,,,
2024-04-20 15:00:00,,,
2024-04-20 18:00:00,,,
2024-04-20 21:00:00,,,
2024-04-21 00:00:00,,,
2024-04-21 03:00:00,,,
2024-04-21 06:00:00,,,
2024-04-21 09:00:00,,,
2024-04-21 12:00:00,,,
2024-04-21 15:00:00,,,
2024-04-21 18:00:00,,,
2024-04-21 21:00:00,,,
2024-04-22 00:00:00,,,
2024-04-22 03:00:00,,,
2024-04-22 06:00:00,,,
2024-04-22 09:00:00,,,
2024-04-22 12:00:00,,,
2024-04-22 15:00:00,,,
2024-04-22 18:00:00,,,
2024-04-22 21:00:00,,,
2024-04-23 00:00:00,,,
2024-04-23 03:00:00,,,
2024-04-23 06:00:00,,,
2024-04-23 09:00:00,,,
2024-04-23 12:00:00,,,
2024-04-23 15:00:00,,,
2024-04-23 18:00:00,,,
2024-04-23 21:00:00,,,
2024-04-24 00:00:00,,,
2024-04-24 03:00:00,,,
2024-04-24 06:00:00,,,
2024-04-24 09:00:00,,,
2024-04-24 12:00:00,,,
2024-04-24 15:00:00,,,
2024-04-24 18:00:00,,,
2024-04-24 21:00:00,,,
2024-04-25 00:00:00,,,
2024-04-25 03:00:00,,,
2024-04-25 06:00:00,,,
2024-04-25 09:00:00,,,
2024-04-25 12:00:00,,,
2024-04-25 15:00:00,,,
2024-04-25 18:00:00,,,
2024-04-25 21:00:00,,,
2024-04-26 00:00:00,,,
2024-04-26 03:00:00,,,
2024-04-26 06:00:00,,,
2024-04-26 09:00:00,,,
2024-04-26 12:00:00,,,
2024-04-26 15:00:00,,,
2024-04-26 18:00:00,,,
2024-04-26 21:00:00,,,
2024-04-27 00:00:00,,,
2024-04-27 03:00:00,,,
2024-04-27 06:00:00,,,
2024-04-27 09:00:00,,,
2024-04-27 12:00:00,,,
2024-04-27 15:00:00,,,
2024-04-27 18:00:00,,,
2024-04-27 21:00:00,,,
2024-04-28 00:00:00,,,
2024-04-28 03:00:00,,,
2024-04-28 06:00:00,,,
2024-04-28 09:00:00,,,
2024-04-28 12:00:00,,,
2024-04-28 15:00:00,,,
2024-04-28 18:00:00,,,
2024-04-28 21:00:00,,,
2024-04-29 00:00:00,,,
2024-04-29 03:00:00,,,
2024-04-29 06:00:00,,,
2024-04-29 09:00:00,,,
2024-04-29 12:00:00,,,
2024-04-29 15:00:00,,,
2024-04-29 18:00:00,,,
2024-04-29 21:00:00,,,
2024-04-30 00:00:00,0.92,0.0,6.99
2024-04-30 03:00:00,1.65,0.0,6.81
2024-04-30 06:00:00,2.67,0.0,6.68
2024-04-30 09:00:00,2.19,0.2,6.6
2024-04-30 12:00:00,1.24,1.35,6.58
2024-04-30 15:00:00,1.68,0.58,6.53
2024-04-30 18:00:00,2.65,0.0,6.46
2024-04-30 21:00:00,2.26,0.0,6.39
2024-05-01 00:00:00,1.17,0.0,6.33
2024-05-01 03:00:00,1.34,0.0,6.32
2024-05-01 06:00:00,2.46,0.0,6.54
2024-05-01 09:00:00,2.51,0.5,6.72
2024-05-01 12:00:00,1.51,0.65,6.63
2024-05-01 15:00:00,1.42,0.0,6.56
2024-05-01 18:00:00,2.33,0.0,6.45
2024-05-01 21:00:00,2.5,0.0,6.33
2024-05-02 00:00:00,1.5,0.0,6.27
2024-05-02 03:00:00,1.14,0.0,6.37
2024-05-02 06:00:00,2.08,0.0,6.38
2024-05-02 09:00:00,2.67,0.37,6.32
2024-05-02 12:00:00,1.89,0.33,6.31
2024-05-02 15:00:00,1.24,0.06,6.31
2024-05-02 18:00:00,1.86,0.0,6.22
2024-05-02 21:00:00,2.53,0.0,6.23
2024-05-03 00:00:00,1.92,0.06,6.49
2024-05-03 03:00:00,1.06,0.77,6.71
2024-05-03 06:00:00,1.59,0.0,7.02
2024-05-03 09:00:00,2.64,0.0,7.72
2024-05-03 12:00:00,2.34,0.55,8.36
2024-05-03 15:00:00,1.32,0.29,8.49
2024-05-03 18:00:00,1.42,0.0,8.3
2024-05-03 21:00:00,2.42,0.0,7.88
2024-05-04 00:00:00,2.37,0.0,7.47
2024-05-04 03:00:00,1.23,0.0,7.17
2024-05-04 06:00:00,1.16,0.0,6.98
2024-05-04 09:00:00,2.47,0.08,6.91
2024-05-04 12:00:00,2.82,0.74,6.87
2024-05-04 15:00:00,1.54,0.63,6.8
2024-05-04 18:00:00,0.95,1.86,6.72
2024-05-04 21:00:00,2.09,1.35,6.67
2024-05-05 00:00:00,2.78,0.0,6.67
2024-05-05 03:00:00,1.61,0.0,6.58
2024-05-05 06:00:00,0.82,0.0,6.53
2024-05-05 09:00:00,2.11,0.0,6.62
2024-05-05 12:00:00,3.19,0.32,6.92
2024-05-05 15:00:00,2.05,0.0,6.98
2024-05-05 18:00:00,0.73,0.0,6.89
2024-05-05 21:00:00,1.62,0.0,6.85
2024-05-06 00:00:00,2.98,0.0,6.81
2024-05-06 03:00:00,2.15,0.0,6.61
2024-05-06 06:00:00,0.77,0.0,6.5
2024-05-06 09:00:00,1.6,1.12,6.53
2024-05-06 12:00:00,3.26,0.64,6.52
2024-05-06 15:00:00,2.6,0.42,6.44
2024-05-06 18:00:00,0.75,0.1,6.35
2024-05-06 21:00:00,1.1,0.85,6.28
2024-05-07 00:00:00,2.89,0.48,6.27
2024-05-07 03:00:00,2.71,4.29,6.3
2024-05-07 06:00:00,0.95,0.0,6.36
2024-05-07 09:00:00,1.16,0.23,6.45
2024-05-07 12:00:00,3.07,0.36,6.53
2024-05-07 15:00:00,3.14,0.31,6.73
2024-05-07 18:00:00,1.08,0.81,6.99
2024-05-07 21:00:00,0.64,2.18,7.02
2024-05-08 00:00:00,2.54,2.69,6.88
2024-05-08 03:00:00,3.14,0.32,6.69
2024-05-08 06:00:00,1.37,0.24,6.53
2024-05-08 09:00:00,0.74,0.22,6.48
2024-05-08 12:00:00,2.55,0.25,6.49
2024-05-08 15:00:00,3.39,0.0,6.42
2024-05-08 18:00:00,1.52,0.0,6.29
2024-05-08 21:00:00,0.33,0.0,6.2
2024-05-09 00:00:00,1.96,0.0,6.13
2024-05-09 03:00:00,3.26,2.68,6.09
2024-05-09 06:00:00,1.88,0.0,6.04
2024-05-09 09:00:00,0.6,0.29,6.01
2024-05-09 12:00:00,1.94,0.25,6.08
2024-05-09 15:00:00,3.41,0.62,6.12
2024-05-09 18:00:00,2.04,0.12,6.06
2024-05-09 21:00:00,0.34,0.0,5.99
2024-05-10 00:00:00,1.37,0.0,5.92
2024-05-10 03:00:00,3.14,0.0,5.88
2024-05-10 06:00:00,2.39,0.0,5.83
2024-05-10 09:00:00,0.74,0.0,5.79
2024-05-10 12:00:00,1.43,2.02,5.78
2024-05-10 15:00:00,3.14,0.16,5.77
2024-05-10 18:00:00,2.52,0.48,5.75
2024-05-10 21:00:00,0.65,15.53,5.74
2024-05-11 00:00:00,0.96,13.15,5.78
2024-05-11 03:00:00,2.82,4.79,5.98
2024-05-11 06:00:00,2.79,0.45,6.51
2024-05-11 09:00:00,1.2,0.45,7.19
2024-05-11 12:00:00,1.18,0.54,7.54
2024-05-11 15:00:00,2.8,0.45,7.47
2024-05-11 18:00:00,2.94,0.0,7.42
2024-05-11 21:00:00,1.21,0.27,7.29
2024-05-12 00:00:00,0.85,0.0,7.14
2024-05-12 03:00:00,2.44,0.0,7.48
2024-05-12 06:00:00,3.04,0.0,7.72
2024-05-12 09:00:00,1.71,0.07,7.57
2024-05-12 12:00:00,1.09,0.75,7.18
2024-05-12 15:00:00,2.36,1.03,6.76
2024-05-12 18:00:00,3.01,0.04,6.53
2024-05-12 21:00:00,1.68,0.09,6.37
